,Survived,Pclass,Age,Fare,Family_label,Ticket_Class,Sex_female,Sex_male,Embarked_C,Embarked_Q,Embarked_S,Title_Master,Title_Miss,Title_Mr,Title_Mrs,Title_Officer,Title_Royalty,Deck_A,Deck_B,Deck_C,Deck_D,Deck_E,Deck_F,Deck_G,Deck_T,Deck_U
674,0.0,2,32.535640595957396,0.0,1,1,0,1,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1
675,0.0,3,18.0,7.775,1,1,0,1,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1
676,0.0,3,24.5,8.05,1,1,0,1,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1
677,1.0,3,18.0,9.8417,1,1,1,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1
678,0.0,3,43.0,46.9,0,1,1,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1
679,1.0,1,36.0,512.3292,2,2,0,1,1,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0
680,0.0,3,17.33372950649182,8.1375,1,1,1,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1
681,1.0,1,27.0,76.7292,1,2,0,1,1,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0
682,0.0,3,20.0,9.225,1,1,0,1,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1
683,0.0,3,14.0,46.9,0,1,0,1,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1
684,0.0,2,60.0,39.0,2,2,0,1,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1
685,0.0,2,25.0,41.5792,2,2,0,1,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1
686,0.0,3,14.0,39.6875,1,1,0,1,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1
687,0.0,3,19.0,10.1708,1,1,0,1,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1
688,0.0,3,18.0,7.7958,1,1,0,1,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1
689,1.0,1,15.0,211.3375,2,2,1,0,0,0,1,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0
690,1.0,1,31.0,57.0,2,2,0,1,0,0,1,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0
691,1.0,3,4.0,13.4167,2,2,1,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1
692,1.0,3,28.22625599477246,56.4958,1,1,0,1,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1
693,0.0,3,25.0,7.225,1,1,0,1,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1
694,0.0,1,60.0,26.55,1,1,0,1,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1
695,0.0,2,52.0,13.5,1,1,0,1,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1
696,0.0,3,44.0,8.05,1,1,0,1,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1
697,1.0,3,17.33372950649182,7.7333,1,1,1,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1
698,0.0,1,49.0,110.8833,2,2,0,1,1,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0
699,0.0,3,42.0,7.65,1,1,0,1,0,0,1,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0
700,1.0,1,18.0,227.525,2,1,1,0,1,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0
701,1.0,1,35.0,26.2875,1,1,0,1,0,0,1,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0
702,0.0,3,18.0,14.4542,2,2,1,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1
703,0.0,3,25.0,7.7417,1,1,0,1,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1
704,0.0,3,26.0,7.8542,2,1,0,1,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1
705,0.0,2,39.0,26.0,1,2,0,1,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1
706,1.0,2,45.0,13.5,1,1,1,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1
707,1.0,1,42.0,26.2875,1,1,0,1,0,0,1,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0
708,1.0,1,22.0,151.55,1,1,1,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1
709,1.0,3,6.035598611570745,15.2458,2,2,0,1,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1
710,1.0,1,24.0,49.5042,1,1,1,0,1,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0
711,0.0,1,41.51911940270861,26.55,1,1,0,1,0,0,1,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0
712,1.0,1,48.0,52.0,2,2,0,1,0,0,1,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0
713,0.0,3,29.0,9.4833,1,1,0,1,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1
714,0.0,2,52.0,13.0,1,2,0,1,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1
715,0.0,3,19.0,7.65,1,1,0,1,0,0,1,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0
716,1.0,1,38.0,227.525,1,1,1,0,1,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0
717,1.0,2,27.0,10.5,1,1,1,0,0,0,1,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0
718,0.0,3,28.22625599477246,15.5,1,2,0,1,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1
719,0.0,3,33.0,7.775,1,1,0,1,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1
720,1.0,2,6.0,33.0,2,2,1,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1
721,0.0,3,17.0,7.0542,2,1,0,1,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1
722,0.0,2,34.0,13.0,1,1,0,1,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1
723,0.0,2,50.0,13.0,1,1,0,1,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1
724,1.0,1,27.0,53.1,2,2,0,1,0,0,1,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0
725,0.0,3,20.0,8.6625,1,1,0,1,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1
726,1.0,2,30.0,21.0,2,2,1,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1
727,1.0,3,17.33372950649182,7.7375,1,1,1,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1
728,0.0,2,25.0,26.0,2,2,0,1,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1
729,0.0,3,25.0,7.925,2,1,1,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1
730,1.0,1,29.0,211.3375,1,2,1,0,0,0,1,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0
731,0.0,3,11.0,18.7875,1,2,0,1,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1
732,0.0,2,32.535640595957396,0.0,1,1,0,1,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1
733,0.0,2,23.0,13.0,1,1,0,1,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1
734,0.0,2,23.0,13.0,1,1,0,1,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1
735,0.0,3,28.5,16.1,1,2,0,1,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1
736,0.0,3,48.0,34.375,1,1,1,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1
737,1.0,1,35.0,512.3292,1,2,0,1,1,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0
738,0.0,3,28.22625599477246,7.8958,1,1,0,1,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1
739,0.0,3,28.22625599477246,7.8958,1,1,0,1,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1
740,1.0,1,41.51911940270861,30.0,1,1,0,1,0,0,1,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0
741,0.0,1,36.0,78.85,2,2,0,1,0,0,1,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0
742,1.0,1,21.0,262.375,1,1,1,0,1,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0
743,0.0,3,24.0,16.1,2,2,0,1,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1
744,1.0,3,31.0,7.925,1,1,0,1,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1
745,0.0,1,70.0,71.0,2,2,0,1,0,0,1,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0
746,0.0,3,16.0,20.25,2,2,0,1,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1
747,1.0,2,30.0,13.0,1,1,1,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1
748,0.0,1,19.0,53.1,2,2,0,1,0,0,1,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0
749,0.0,3,31.0,7.75,1,1,0,1,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1
750,1.0,2,4.0,23.0,2,2,1,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1
751,1.0,3,6.0,12.475,2,2,0,1,0,0,1,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0
752,0.0,3,33.0,9.5,1,1,0,1,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1
753,0.0,3,23.0,7.8958,1,1,0,1,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1
754,1.0,2,48.0,65.0,2,1,1,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1
755,1.0,2,0.67,14.5,2,2,0,1,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1
756,0.0,3,28.0,7.7958,1,1,0,1,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1
757,0.0,2,18.0,11.5,1,1,0,1,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1
758,0.0,3,34.0,8.05,1,1,0,1,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1
759,1.0,1,33.0,86.5,1,2,1,0,0,0,1,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0
760,0.0,3,28.22625599477246,14.5,1,2,0,1,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1
761,0.0,3,41.0,7.125,1,1,0,1,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1
762,1.0,3,20.0,7.2292,1,1,0,1,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1
763,1.0,1,36.0,120.0,2,2,1,0,0,0,1,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0
764,0.0,3,16.0,7.775,1,1,0,1,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1
765,1.0,1,51.0,77.9583,2,2,1,0,0,0,1,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0
766,0.0,1,50.91784355513766,39.6,1,1,0,1,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1
767,0.0,3,30.5,7.75,1,1,1,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1
768,0.0,3,28.22625599477246,24.15,2,2,0,1,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1
769,0.0,3,32.0,8.3625,1,1,0,1,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1
770,0.0,3,24.0,9.5,1,1,0,1,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1
771,0.0,3,48.0,7.8542,1,1,0,1,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1
772,0.0,2,57.0,10.5,1,2,1,0,0,0,1,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0
773,0.0,3,28.22625599477246,7.225,1,1,0,1,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1
774,1.0,2,54.0,23.0,1,2,1,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1
775,0.0,3,18.0,7.75,1,1,0,1,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1
776,0.0,3,28.22625599477246,7.75,1,1,0,1,0,1,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0
777,1.0,3,5.0,12.475,1,2,1,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1
778,0.0,3,28.22625599477246,7.7375,1,1,0,1,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1
779,1.0,1,43.0,211.3375,2,2,1,0,0,0,1,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0
780,1.0,3,13.0,7.2292,1,1,1,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1
781,1.0,1,17.0,57.0,2,2,1,0,0,0,1,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0
782,0.0,1,29.0,30.0,1,1,0,1,0,0,1,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0
783,0.0,3,28.22625599477246,23.45,2,2,0,1,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1
784,0.0,3,25.0,7.05,1,1,0,1,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1
785,0.0,3,25.0,7.25,1,1,0,1,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1
786,1.0,3,18.0,7.4958,1,1,1,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1
787,0.0,3,8.0,29.125,1,1,0,1,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1
788,1.0,3,1.0,20.575,2,2,0,1,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1
789,0.0,1,46.0,79.2,1,2,0,1,1,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0
790,0.0,3,28.22625599477246,7.75,1,1,0,1,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1
791,0.0,2,16.0,26.0,1,2,0,1,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1
792,0.0,3,17.33372950649182,69.55,0,0,1,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1
793,0.0,1,41.51911940270861,30.6958,1,1,0,1,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1
794,0.0,3,25.0,7.8958,1,1,0,1,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1
795,0.0,2,39.0,13.0,1,1,0,1,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1
796,1.0,1,49.0,25.9292,1,1,1,0,0,0,1,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0
797,1.0,3,31.0,8.6833,1,1,1,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1
798,0.0,3,30.0,7.2292,1,1,0,1,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1
799,0.0,3,30.0,24.15,2,2,1,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1
800,0.0,2,34.0,13.0,1,2,0,1,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1
801,1.0,2,31.0,26.25,2,2,1,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1
802,1.0,1,11.0,120.0,2,2,0,1,0,0,1,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0
803,1.0,3,0.42,8.5167,2,2,0,1,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1
804,1.0,3,27.0,6.975,1,1,0,1,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1
805,0.0,3,31.0,7.775,1,1,0,1,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1
806,0.0,1,39.0,0.0,1,1,0,1,0,0,1,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0
807,0.0,3,18.0,7.775,1,1,1,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1
808,0.0,2,39.0,13.0,1,1,0,1,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1
809,1.0,1,33.0,53.1,2,2,1,0,0,0,1,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0
810,0.0,3,26.0,7.8875,1,1,0,1,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1
811,0.0,3,39.0,24.15,1,2,0,1,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1
812,0.0,2,35.0,10.5,1,1,0,1,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1
813,0.0,3,6.0,31.275,1,1,1,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1
814,0.0,3,30.5,8.05,1,1,0,1,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1
815,0.0,1,41.51911940270861,0.0,1,2,0,1,0,0,1,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0
816,0.0,3,23.0,7.925,1,1,1,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1
817,0.0,2,31.0,37.0042,2,2,0,1,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1
818,0.0,3,43.0,6.45,1,1,0,1,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1
819,0.0,3,10.0,27.9,1,1,0,1,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1
820,1.0,1,52.0,93.5,2,2,1,0,0,0,1,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0
821,1.0,3,27.0,8.6625,1,1,0,1,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1
822,0.0,1,38.0,0.0,1,1,0,1,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1
823,1.0,3,27.0,12.475,2,2,1,0,0,0,1,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0
824,0.0,3,2.0,39.6875,1,1,0,1,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1
825,0.0,3,28.22625599477246,6.95,1,1,0,1,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1
826,0.0,3,28.22625599477246,56.4958,1,1,0,1,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1
827,1.0,2,1.0,37.0042,2,2,0,1,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1
828,1.0,3,28.22625599477246,7.75,1,1,0,1,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1
829,1.0,1,62.0,80.0,1,2,1,0,1,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0
830,1.0,3,15.0,14.4542,2,2,1,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1
831,1.0,2,0.83,18.75,2,2,0,1,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1
832,0.0,3,28.22625599477246,7.2292,1,1,0,1,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1
833,0.0,3,23.0,7.8542,1,1,0,1,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1
834,0.0,3,18.0,8.3,1,1,0,1,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1
835,1.0,1,39.0,83.1583,2,2,1,0,1,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0
836,0.0,3,21.0,8.6625,1,1,0,1,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1
837,0.0,3,28.22625599477246,8.05,1,1,0,1,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1
838,1.0,3,32.0,56.4958,1,1,0,1,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1
839,1.0,1,41.51911940270861,29.7,1,1,0,1,1,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0
840,0.0,3,20.0,7.925,1,1,0,1,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1
841,0.0,2,16.0,10.5,1,2,0,1,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1
842,1.0,1,30.0,31.0,1,2,1,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1
843,0.0,3,34.5,6.4375,1,1,0,1,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1
844,0.0,3,17.0,8.6625,1,1,0,1,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1
845,0.0,3,42.0,7.55,1,1,0,1,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1
846,0.0,3,28.22625599477246,69.55,0,0,0,1,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1
847,0.0,3,35.0,7.8958,1,1,0,1,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1
848,0.0,2,28.0,33.0,2,2,0,1,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1
849,1.0,1,43.11469647488398,89.1042,2,2,1,0,1,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0
850,0.0,3,4.0,31.275,1,1,0,1,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1
851,0.0,3,74.0,7.775,1,1,0,1,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1
852,0.0,3,9.0,15.2458,2,2,1,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1
853,1.0,1,16.0,39.4,2,2,1,0,0,0,1,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0
854,0.0,2,44.0,26.0,2,2,1,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1
855,1.0,3,18.0,9.35,2,2,1,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1
856,1.0,1,45.0,164.8667,2,2,1,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1
857,1.0,1,51.0,26.55,1,1,0,1,0,0,1,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0
858,1.0,3,24.0,19.2583,2,2,1,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1
859,0.0,3,28.22625599477246,7.2292,1,1,0,1,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1
860,0.0,3,41.0,14.1083,2,2,0,1,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1
861,0.0,2,21.0,11.5,2,1,0,1,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1
862,1.0,1,48.0,25.9292,1,1,1,0,0,0,1,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0
863,0.0,3,17.33372950649182,69.55,0,0,1,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1
864,0.0,2,24.0,13.0,1,1,0,1,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1
865,1.0,2,42.0,13.0,1,1,1,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1
866,1.0,2,27.0,13.8583,2,1,1,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1
867,0.0,1,31.0,50.4958,1,1,0,1,0,0,1,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0
868,0.0,3,28.22625599477246,9.5,1,1,0,1,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1
869,1.0,3,4.0,11.1333,2,2,0,1,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1
870,0.0,3,26.0,7.8958,1,1,0,1,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1
871,1.0,1,47.0,52.5542,2,2,1,0,0,0,1,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0
872,0.0,1,33.0,5.0,1,1,0,1,0,0,1,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0
873,0.0,3,47.0,9.0,1,1,0,1,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1
874,1.0,2,28.0,24.0,2,2,1,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1
875,1.0,3,15.0,7.225,1,1,1,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1
876,0.0,3,20.0,9.8458,1,2,0,1,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1
877,0.0,3,19.0,7.8958,1,1,0,1,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1
878,0.0,3,28.22625599477246,7.8958,1,1,0,1,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1
879,1.0,1,56.0,83.1583,2,2,1,0,1,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0
880,1.0,2,25.0,26.0,2,2,1,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1
881,0.0,3,33.0,7.8958,1,1,0,1,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1
882,0.0,3,22.0,10.5167,1,1,1,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1
883,0.0,2,28.0,10.5,1,1,0,1,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1
884,0.0,3,25.0,7.05,1,1,0,1,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1
885,0.0,3,39.0,29.125,1,1,1,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1
886,0.0,2,27.0,13.0,1,1,0,1,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1
887,1.0,1,19.0,30.0,1,1,1,0,0,0,1,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0
888,0.0,3,17.33372950649182,23.45,2,2,1,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1
889,1.0,1,26.0,30.0,1,1,0,1,1,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0
890,0.0,3,32.0,7.75,1,1,0,1,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1
